Data Source;Indicadores del desarrollo mundial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;2026-01-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
Gabón;GAB;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.2;;;;;;;;;;;;3.8;;;;;;;;
Reino Unido;GBR;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;0.2;0.2;0.2;0;0.2;0;0.2;0.2;0;0.2;0;0;0;0;0.2;0;0.2;0.2;0.2;0;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.5;0.2;0.2;0.2;0.2;0.2;0.5;0.5;0.5;0.5;;;;
Georgia;GEO;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.2;28.2;26.8;32.7;35;36.7;22.3;22.3;20.9;22.3;22.5;23.9;21.7;21.1;23.6;21.6;18.8;14.9;12;10.6;10.5;11.1;11;9.7;12;10.8;7.7;5.8;4.2;
Ghana;GHA;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;78.2;77.4;;;80.4;;;;;;;65.3;;;;;;;60.9;;;;;;;41.8;;;;39;;;;;;;;;
Gibraltar;GIB;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guinea;GIN;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.4;;;37.5;;;;;;;;50.3;;;;;44;;;;;21.3;;;;;;11.7;;;;;;;
Gambia;GMB;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;;;;;55.2;;;;;;;34.2;;;;;17.1;;;;;22;;;;;
Guinea-Bissau;GNB;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.8;;52.8;;;;;;;;;68.2;;;;;;;;75.7;;;;;;;;37.1;;;39.9;;;;
Guinea Ecuatorial;GNQ;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.8;;;
Grecia;GRC;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;0.2;;0.2;0.6;0.9;0.4;0.7;0.6;0.4;0.6;1.1;1.5;2.1;1.5;2;2;1.4;1.1;0.2;1;1.1;0.7;0.6;0.6;;
Granada;GRD;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.8;;;;;;;
Groenlandia;GRL;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guatemala;GTM;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;47.4;;;35.1;;;;;;;;;13.4;;8.8;;;;;;10.5;;;;;;;;8;;;;;;;;;9.7;;
Guam;GUM;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;GUY;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.3;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ingreso alto;HIC;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;1.5;1.5;1.4;1.4;1.3;1.3;1.2;1.1;1.1;1.2;1.4;1.8;2.2;1.8;1.9;1.1;1.2;1.7;1.5;1.3;1.1;1;0.9;0.8;0.8;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.6;0.6;0.6;0.5;0.4;0.3;0.6;0.6;0.5;
Hong Kong, Región Administrativa Especial;HKG;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Honduras;HND;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49.5;51.7;41.3;36.5;31.3;32.9;34.4;38.2;27.5;32.3;32.1;;26.5;29;34;33.3;31.3;27.3;22;20.9;18.1;19.6;20.1;24;20.8;20.6;19.9;19.8;19.3;19.8;18.8;;;;17;15.7;
Países pobres muy endeudados (PPME);HPC;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Croacia;HRV;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;0;0;;;0;;;;0;1;1.4;1;1.1;1.2;1.2;0.7;0.9;0.6;0.5;0.4;0.4;0.3;0.4;0.3;;
Haití;HTI;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75.1;;;;;;;;;;;40.4;;;;;;;;;;;;;
Hungría;HUN;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;2.2;;0;1.9;;;;0.4;0.7;0.1;0;0.1;0.2;0.3;1;0.2;0.2;0.1;0.1;0.2;0.2;0.5;0.5;1;1;1.6;0.9;;;;;;;;
Sólo BIRF;IBD;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BIRF y la AIF;IBT;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
total de la AIF;IDA;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.1;63.3;62.9;62;62.3;61.2;60.7;59.5;58.9;58.9;58.9;58.5;57.8;57.1;55.3;51.9;50;48.3;46.5;44.3;43.8;41.8;40.8;39.6;37.1;36.3;36;35.6;34.7;34.1;33.8;35.3;35.5;35.1;35.2;35;
mezcla de la AIF;IDB;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;IDN;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;86.2;;;86.8;;;78.6;;;78;;;68.1;;82.8;66.2;65.7;62.3;46.8;45.5;45.4;41.1;46.8;41.1;38;37.9;34.1;31.2;26.6;27.2;25.7;21.6;18;14.8;12.5;10.8;9.8;8.6;7.9;6.7;5.4;
Sólo AIF;IDX;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Isla de Man;IMN;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
India;IND;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;59.7;;;;;;50.9;;;;51.8;;;;;;47.5;;;;;;;;;;;46.4;;;;;34.6;;27.1;;;;;;;;;;;5.3;;;
No clasificado;INX;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Irlanda;IRL;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.2;;;;;;;0.5;0.5;0.2;;;;0.2;;0.2;0.2;0.1;0.1;0.5;0.1;0.2;0.6;0.7;0.7;0.5;0.7;0.4;0.4;0.3;0.3;0.1;0.1;0.2;0.1;0.2;0.1;;
Irán, República Islámica del;IRN;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;21.8;;;;21.6;;;;15.8;;;;15.2;;;;;;;4.5;4.5;;;4.9;;2.3;1.8;1.9;3.3;3;3;2.7;3.2;4.3;4.6;3.7;2.8;2.5;;
Iraq;IRQ;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6;;;;;;0.6;;;;;;;;;;;0.5;;
Islandia;ISL;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.2;0;0.2;0.1;0.1;0.1;0.1;0.2;0;0.1;0;0;0;0;0.3;0.1;;;;;;
Israel;ISR;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;0.4;;;;;;;0.5;;;;;;0.2;;;;;0.5;;;;0.2;0.7;0.9;1;1;0.5;0.5;0.7;0.7;0.5;0.3;0.7;0.5;0.7;0.5;0.5;0.7;0.7;1;0.7;0.7;;;;
Italia;ITA;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;0.2;0.5;0.5;0.2;0.2;0.2;0.2;0.2;;0.2;1.2;;0;;0.2;;1.4;;0.7;;;1.7;;1.2;;1.7;0.9;0.8;0.8;0.8;0.8;0.9;1.1;1.4;1.3;1.4;1.6;1.4;2.1;1.8;1.5;1.7;1;0.9;0.9;0.7;0.9;;
Jamaica;JAM;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.8;;11.6;;;20.5;;;8.3;;;5.7;;;6.4;;4.5;;;;;;;;;;;;;;0.4;;;1.4;;;;
Jordania;JOR;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1.1;;;;;0;;;;;1;;;;0.3;;0.1;;0.1;;;;;;;;;;;;;;;
Japón;JPN;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.9;0.7;0.5;1.5;1;0.7;0.4;0.7;0.6;1;1.2;1.2;;;;;
Kazajstán;KAZ;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.6;;;14.6;;;;;20.7;16.2;12.3;7.6;14.6;2.4;1.1;0.8;0.8;0.5;0.2;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0;0;;;;
Kenya;KEN;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;;32;;;32.6;;;;;;;;44.6;;;;;;;;;;37.7;;;;;44.4;46.4;46.9;;;
Kirguistán;KGZ;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43.7;;66.2;61.5;58.1;56.6;32.5;36.6;26;23.3;13.8;9.8;12.6;9.3;10.5;13.5;8.1;11;8;8.2;5.9;4.9;9.4;5.6;4.5;2.7;;
Camboya;KHM;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kiribati;KIR;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.3;;;;;;;;;;;;;6.1;;;;;;
Saint Kitts y Nevis;KNA;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Corea, República de;KOR;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;;0.5;;0.5;;0.5;;0.2;;0.2;0.2;0.2;0.2;0;0.2;;;;
Kuwait;KWT;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
América Latina y el Caribe (excluido altos ingresos);LAC;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
República Democrática Popular Lao;LAO;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.1;;;;;62;;;;;43.1;;;;;36;;;;;21.7;;;;;;15.7;;;;;;;
Líbano;LBN;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;;;;;;;;;;;5.9;;;
Liberia;LBR;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61.1;;;;;;;31.7;;33.6;;;;;;;;;
Libia;LBY;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santa Lucía;LCA;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41.5;;;;;;;;;;;;;;;;;;;;0.1;;;;;;;;;;
América Latina y el Caribe;LCN;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;19.9;20.6;23.8;23.4;21.8;16.6;19.5;20;19.2;20.7;20.1;20.2;20.1;19.5;18.5;19.9;19.4;19.2;19.5;18.1;17.9;17.1;16.6;15.3;14.2;12;10.8;9.9;9.5;8.5;7.7;7.4;6.7;6.3;5.9;6.1;6;5.9;6;5.6;6.3;5;4.6;4.5;
Países menos desarrollados: clasificación de las Naciones Unidas;LDC;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Países de ingreso bajo;LIC;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.7;60.5;59.7;58.8;58;57;55.8;55.9;54.1;53.9;52.8;52.3;52.6;53.6;54.2;54.1;;;55.5;56.2;55.6;56.3;;
Liechtenstein;LIE;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sri Lanka;LKA;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;28.2;;;;;23.4;;;;;23;;;;;;;20.7;;;;12.2;;;7.8;;;6.4;;;;3.8;;;2.7;;;;;;
Países de ingreso mediano bajo;LMC;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;55.1;54.2;52.3;52.3;52.1;52.1;52.5;52.2;51.6;51.1;50.6;49.7;49.4;48.3;47.9;46.9;;;;;;45.9;44.8;43.2;41.6;39.4;36.9;35.2;33.5;30.1;28.2;26.4;23.7;21.7;;;;;;15.2;14.4;13.4;12.6;12;
Ingreso mediano y bajo;LMY;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;62.3;61.5;60.5;59.5;58.2;56.9;56.1;54.4;56.2;55.6;55;53.9;53;51;49.2;47.5;47.1;47.3;46.4;45.1;43.9;41.8;39.8;37.5;35.1;33.4;31.2;29.7;28.3;25.7;23.4;21.7;18.8;17.5;16.1;15;14;13.2;12.7;13.4;13.1;12.5;12.2;12;
Lesotho;LSO;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;62.8;;;;;;;;59.6;;;;;;;;74.9;;;;;;;;;;;;;;;41.9;;;;;;;;
avanzada del dividendo demográfico;LTE;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lituania;LTU;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.3;;;0.2;;1;1.3;1.2;1.6;1.4;0.4;4;2.7;1.8;1.6;1.8;2.7;2;0.9;1.1;1.2;1.7;1;1.5;1.2;1;0.6;0.5;0.3;0.8;1.1;;
Luxemburgo;LUX;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.1;0;0.1;0.2;0.3;0.1;0.3;0.3;0.1;0;0.1;0.1;0.1;;
Letonia;LVA;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;2.2;3.8;3.5;3.3;;;;1.5;1.5;3.7;3.1;1.9;0.8;1.6;2.6;2.6;1.7;1.4;1.5;1.1;1;1;1;0.6;0.3;0.5;0.5;0.4;0.4;;
Región Administrativa Especial de Macao, China;MAC;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Isla de San Martín (parte francesa);MAF;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marruecos;MAR;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;22.4;;;;;;11.2;;;;;;;;17.5;;16.8;;;;;;9.4;;;;;;;3.7;;;;;;;;;;;;
Mónaco;MCO;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
República de Moldova;MDA;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.1;31.9;44;41;32.2;19.9;10;11.6;16.6;3.4;1.6;1.7;1.5;0.8;0.5;0.5;0.1;0;0.1;0.2;0.1;0;0;0;0.2;0;0.1;;
Madagascar;MDG;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;61.7;;;;;;;;;;;;;83.1;;;;80.7;;78.5;;57.5;;;;55.3;;;;;65.3;;67.3;;;;;;;;;69.2;;;;
Maldivas;MDV;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.8;;;;;;;13.1;;;;;;;0.1;;;0;;;;;;
Oriente Medio, Norte de África, Afganistán y Pakistán;MEA;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;36.2;35.7;35.5;35.6;35.1;34.9;34.2;32;28.2;28.3;25.7;25.3;23.1;22.7;23.1;23.4;23.8;24.6;24.1;22.2;19.9;18.8;17.6;16.7;14.6;15.2;13.3;13;12.3;11.6;11.5;11.3;11.3;11;11;11.4;;;;;;
México;MEX;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;14.8;;;13.3;;13.6;;21.7;;21.9;;16.3;;12.8;;11;11.7;9;;10.1;;8.4;;7.3;;7.2;;4.4;;3.9;;4.3;;2.3;;;
Islas Marshall;MHL;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.1;;;;;;
 Ingreso mediano;MIC;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Macedonia del Norte;MKD;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.3;;11.7;;3;2.8;1.4;3.1;4.6;;1.4;12.1;12.8;10.9;9.1;7.4;6.4;7;5.7;5.6;4.3;3.9;;;;;;
Malí;MLI;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89.4;;;;;;;68.6;;;;;64;;;63.3;;;;;;;;;29.4;;;36.1;;;;
Malta;MLT;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;0.5;0.2;0.5;0.3;0.2;0.2;0;0;0.1;0.1;0.2;0.2;0.3;0.4;0.1;0.1;;;
Myanmar;MMR;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.2;;10.3;;;;;;;;
Oriente Medio y Norte de África (excluido altos ingresos);MNA;Tasa de incidencia de la pobreza, sobre la base de $3,00 por día (2021 PPA) (% de la población);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
